"input.source","input.name","input.ap","input.states","input.edges","input.transitions","input.acc_sets","input.scc","input.nondetstates","input.nondeterministic","input.alternating","tool","exit_status","exit_code","time","output.ap","output.states","output.edges","output.transitions","output.acc_sets","output.scc","output.nondetstates","output.nondeterministic","output.alternating"
"data/automata/random/TGBA.hoa:1147.1-1181.7",,3,7,19,19,2,2,2,1,0,"SimCo_M_ET_RR","ok",0,0.195737,3,201,2264,2264,1,69,82,1,0
"data/automata/random/TGBA.hoa:1182.1-1194.7",,3,2,2,2,2,1,0,0,0,"SimCo_S_J_SCC","ok",0,0.0432755,3,6,72,72,1,4,3,1,0
"data/automata/random/TGBA.hoa:1182.1-1194.7",,3,2,2,2,2,1,0,0,0,"SimCo_S_J_M_SCC","ok",0,0.0441909,3,6,72,72,1,4,3,1,0
"data/automata/random/TGBA.hoa:1182.1-1194.7",,3,2,2,2,2,1,0,0,0,"SimCo_M_ET_RR","ok",0,0.043648,3,9,104,104,1,7,4,1,0
"data/automata/random/TGBA.hoa:1195.1-1218.7",,3,5,10,10,2,1,0,0,0,"SimCo_S_J_SCC","ok",0,0.0558821,3,21,232,232,1,6,8,1,0
"data/automata/random/TGBA.hoa:1195.1-1218.7",,3,5,10,10,2,1,0,0,0,"SimCo_S_J_M_SCC","ok",0,0.0546061,3,21,232,232,1,6,8,1,0
"data/automata/random/TGBA.hoa:1195.1-1218.7",,3,5,10,10,2,1,0,0,0,"SimCo_M_ET_RR","ok",0,0.0517432,3,24,264,264,1,9,9,1,0
"data/automata/random/TGBA.hoa:1219.1-1236.7",,3,4,5,5,2,3,0,0,0,"SimCo_S_J_SCC","ok",0,0.0466392,3,11,128,128,1,9,5,1,0
"data/automata/random/TGBA.hoa:1219.1-1236.7",,3,4,5,5,2,3,0,0,0,"SimCo_S_J_M_SCC","ok",0,0.0477587,3,11,128,128,1,9,5,1,0
"data/automata/random/TGBA.hoa:1219.1-1236.7",,3,4,5,5,2,3,0,0,0,"SimCo_M_ET_RR","ok",0,0.0497359,3,21,240,240,1,17,9,1,0
"data/automata/random/TGBA.hoa:1237.1-1252.7",,3,2,4,4,2,1,0,0,0,"SimCo_S_J_SCC","ok",0,0.0503,3,10,112,112,1,6,4,1,0
"data/automata/random/TGBA.hoa:1237.1-1252.7",,3,2,4,4,2,1,0,0,0,"SimCo_S_J_M_SCC","ok",0,0.0495172,3,10,112,112,1,6,4,1,0
"data/automata/random/TGBA.hoa:1237.1-1252.7",,3,2,4,4,2,1,0,0,0,"SimCo_M_ET_RR","ok",0,0.0484693,3,13,144,144,1,9,5,1,0
"data/automata/random/TGBA.hoa:1253.1-1278.7",,3,6,11,11,2,1,1,1,0,"SimCo_S_J_SCC","ok",0,0.0665647,3,28,312,312,1,10,11,1,0
"data/automata/random/TGBA.hoa:1253.1-1278.7",,3,6,11,11,2,1,1,1,0,"SimCo_S_J_M_SCC","ok",0,0.0635775,3,28,312,312,1,10,11,1,0
